"","movieId","b_m_i"
"296",298,-0.0232565685080207
"297",299,0.233643747814797
"298",300,0.157001115108865
"299",301,-0.0214580073569415
"300",302,0.227049147184326
"301",303,-0.468005367806532
"302",304,-0.278422648410056
"303",305,-0.784204332036328
"304",306,0.629256289626524
"305",307,0.494630209026473
"306",308,0.408665750779406
"307",309,0.142837828701484
"308",310,-0.760692151956156
"309",311,-1.01246520160155
"310",312,-0.925278940042761
"311",313,-0.549598189511736
"312",314,0.325963673133061
"313",315,-0.61508528893779
"314",316,-0.162788161084811
"315",317,-0.350521196182715
"316",318,0.942665978123601
"317",319,0.293394063887661
"318",320,-0.29321386470315
"319",321,0.266398031080515
"320",322,0.183571383764308
"321",324,0.209961268986689
"322",325,-0.892033307913838
"323",326,0.573052039777765
"324",327,-0.689716933703163
"325",328,-0.341644087232044
"326",329,-0.175008156928006
"327",330,-0.736780270094697
"328",331,-0.234519582266198
"329",332,-0.765656690963248
"330",333,-0.163991566078882
"331",334,0.277909129949256
"332",335,-0.190576789584378
"333",336,-0.67630700951115
"334",337,0.250213044351065
"335",338,-0.536939388982043
"336",339,-0.000540891647679246
"337",340,-0.122235316544075
"338",341,0.093657247378046
"339",342,0.0326036424586527
"340",343,-0.906252776751846
"341",344,-0.529950301026621
"342",345,0.157799234448103
"343",346,-0.0565357144220587
"344",347,-0.178946270643862
"345",348,0.201585653286661
"346",349,0.159559938907308
"347",350,-0.047880706342204
"348",351,-0.213048008789501
"349",352,-0.251511593354123
"350",353,-0.00741240269158786
"351",354,-0.341994445538778
"352",355,-1.02467799398408
"353",356,0.500356961273708
"354",357,0.159416092879453
"355",358,-0.274805965932756
"356",359,-0.221615528398931
"357",360,-0.801107387767216
"358",361,-0.17775148175999
"359",362,-0.0574541274044251
"360",363,0.554107036358794
"361",364,0.239582787405378
"362",365,-0.349989379551256
"363",366,-0.587447682330348
"364",367,-0.315698200486719
"365",368,-0.108604571426258
"366",369,-0.200330698677569
"367",370,-0.555433418761551
"368",371,-0.260468396489725
"369",372,-0.272701887992078
"370",373,0.269598680462336
"371",374,-1.09649881504692
"372",375,-0.271206460342805
"373",376,-0.230576831004795
"374",377,0.0144061995500856
"375",378,-0.419624038290584
"376",379,-0.775330806932905
"377",380,-0.0121804011809175
"378",381,-0.0993565873693361
"379",382,-0.47091395506415
"380",383,-0.311918753514114
"381",384,-0.571417166667048
"382",385,-0.0124652016015458
"383",386,-0.705125752060261
"384",387,-0.877648447674844
"385",388,-0.00771836615850788
"386",389,0.00420146506512082
"387",390,-0.110342560092112
"388",391,-0.354984886640916
"389",392,-0.153490842627187
"390",393,-1.64795935675564
"391",394,-0.0749652016015458
"392",395,-0.212465201601546
"393",396,-0.979131868268212
"394",397,-1.54246520160155
"395",398,-0.460741063670511
"396",399,-1.34579853493488
"397",400,-0.806582848660369
"398",401,-0.243234432370777
"399",402,-0.615406378072134
"400",403,-1.45690964604599
"401",404,-0.492465201601546
"402",405,-1.05437045927984
"403",406,-0.358619047755392
"404",407,-0.428878575461728
"405",408,-0.323276012412357
"406",409,-0.52603986223503
"407",410,-0.536916051417668
"408",411,-0.609239395149933
"409",412,0.0411981647350878
"410",413,-0.745087362647657
"411",414,-0.939700128836473
"412",415,-0.684287473817519
"413",416,-0.820196125296325
"414",417,-0.0124652016015458
"415",418,-0.796496615214111
"416",419,-1.01668995867801
"417",420,-0.759896814424915
"418",421,-0.206471510749811
"419",422,-0.266502468682291
"420",423,-0.481512820649165
"421",424,-0.822441448632425
"422",425,-0.00859672964796751
"423",426,-0.413146543320623
"424",427,-0.988296017311516
"425",428,0.28059602288825
"426",429,-1.12384534688
"427",430,-1.11246520160155
"428",431,0.181424340114083
"429",432,-0.778016763669558
"430",433,-0.592092174341861
"431",434,-0.436924060285315
"432",435,-0.912892894731725
"433",436,-0.876441285308571
"434",437,-0.888179487315832
"435",438,-0.764137442404221
"436",439,-0.845798534934879
"437",440,0.099777806362892
"438",441,0.15900530813958
"439",442,-0.476064383605636
"440",443,-0.167790645388528
"441",444,-1.10974411316617
"442",445,-0.634585017269749
"443",446,0.390583869384638
"444",447,-0.937662051995247
"445",448,0.0729440510674933
"446",449,-0.0502256182682125
"447",450,-0.181655650058156
"448",451,-0.43023708489067
"449",452,0.0613984347620905
"450",453,-0.396229039239922
"451",454,-0.01449453797295
"452",455,-0.865211895396052
"453",456,0.328216161123905
"454",457,0.496689348748481
"455",458,-0.342217267717248
"456",459,-0.730919460276625
"457",460,-1.05927795060553
"458",461,-0.123042124678469
"459",462,-0.720092320245614
"460",463,-0.727982442980856
"461",464,-0.580352525545208
"462",465,-0.268975618268213
"463",466,-0.610573458989008
"464",467,-0.0838937730301173
"465",468,-0.194765868103644
"466",469,-0.279041656270017
"467",470,-1.28705536553597
"468",471,0.14659931987797
"469",472,-0.65880666501618
"470",473,-1.18798333631657
"471",474,0.22053749485454
"472",475,0.417663003526659
"473",476,-0.537827520442126
"474",477,0.0271253739102348
"475",478,-1.0728678861653
"476",479,-0.585886640661751
"477",480,0.151056596763577
"478",481,-0.189825083607446
"479",482,-0.073583537102196
"480",483,0.275316148880769
"481",484,-0.7567689990699
"482",485,-0.753125496996854
"483",486,-0.745701353205044
"484",487,-0.878386989311043
"485",488,-0.0220498661382871
"486",489,-0.74289486611008
"487",490,-0.149244185039581
"488",491,-0.0935198891015458
"489",492,0.139991873590876
"490",493,0.107784798398454
"491",494,-0.151256795296817
"492",495,-0.026916068653569
"493",496,-0.200926740063084
"494",497,0.386544947502576
"495",498,-0.750782958610892
"496",499,-0.711209971476023
"497",500,-0.101526440213009
"498",501,0.296580024529107
"499",502,-1.28442564371906
"500",503,-0.365798534934879
"501",504,-0.5054992573291
"502",505,-0.947458285972224
"503",506,-0.00919295029264533
"504",507,-0.0555300785590403
"505",508,0.299171879266304
"506",509,0.185167623227492
"507",510,-0.782545522886686
"508",511,-0.355952596559529
"509",512,-0.54052275555838
"510",513,-0.594336546630786
"511",514,-0.0500309416466247
"512",515,0.39434054395249
"513",516,-0.422480453253808
"514",517,-0.380820266797133
"515",518,-0.833690272826617
"516",519,-1.33105303656539
"517",520,-0.496101065187904
"518",521,-0.182115007049017
"519",522,0.00182051268416844
"520",523,0.135384260764046
"521",524,0.0543109341401071
"522",525,-0.131512820649165
"523",526,-0.299965201601546
"524",527,0.851028093789305
"525",528,-0.729037706309644
"526",529,0.350914356693267
"527",530,-0.335994613366252
"528",531,0.0566598685050161
"529",532,-0.454522690255101
"530",533,-0.566907115041181
"531",534,0.365025573306203
"532",535,0.271741854118863
"533",536,-0.250685096889504
"534",537,-0.344444897033018
"535",538,0.204305849198733
"536",539,0.0327529909871463
"537",540,-0.798441706741047
"538",541,0.635919121677096
"539",542,-0.625137523976943
"540",543,-0.265328978691329
"541",544,-0.579131868268213
"542",545,-0.876101565237909
"543",546,-1.46580332076881
"544",547,-0.707310562426288
"545",548,-0.573702188741779
"546",549,0.355765845329862
"547",550,-0.431093656053951
"548",551,0.184502959014962
"549",552,-0.288596008447512
"550",553,0.168222788742449
"551",554,-0.539737928874273
"552",555,0.279421129888746
"553",556,0.499601163405996
"554",558,-0.808937386133432
"555",559,-0.615913477463615
"556",560,-0.332465201601546
"557",561,-0.0888010794641413
"558",562,0.295333386055808
"559",563,-0.0838937730301173
"560",564,-1.15281607879453
"561",565,-0.436096325520854
"562",566,-0.816813027688502
"563",567,-0.156973872121777
"564",568,0.0611278719915277
"565",569,-0.578047573060098
"566",570,0.0185425503364386
"567",571,0.041798364289927
"568",572,-0.845798534934879
"569",573,0.0349485915019024
"570",574,-0.182173230798626
"571",575,-0.547294922963775
"572",576,-1.01246520160155
"573",577,-0.656842101297594
"574",579,-0.679131868268212
"575",580,-0.433442213095799
"576",581,0.500804940578549
"577",582,-0.169608058744403
"578",583,0.0128971172390339
"579",584,-0.262465201601546
"580",585,-0.801197595967743
"581",586,-0.456813027688502
"582",587,-0.0543363276346037
"583",588,0.156169380177135
"584",589,0.415394250368897
"585",590,0.230163291572589
"586",591,-1.31246520160155
"587",592,-0.126173649927121
"588",593,0.691635910899277
"589",594,0.109902654006533
"590",595,0.161324691269619
"591",596,0.016555449211971
"592",597,-0.0840672837299438
"593",598,0.0348320956957514
"594",599,0.515681540966449
"595",600,-0.454325666717825
"596",601,-0.141036630172974
"597",602,0.557367200633091
"598",603,-0.550926740063084
"599",604,-2.51246520160155
"600",605,-0.223432246442173
"601",606,-0.865337417310807
"602",607,-1.11246520160155
"603",608,0.622356018309648
"604",609,-0.462806369152721
"605",610,-0.129788421567291
"606",611,-1.00483549661681
"607",612,-0.838059154085347
"608",613,0.111186570355311
"609",614,-0.355322344458689
"610",615,0.384670215065121
"611",616,-0.137465201601546
"612",617,0.0618591227227785
"613",618,-0.653928616235692
"614",619,-0.859901099037443
"615",620,0.0401663773458226
"616",621,0.0688745113171144
"617",623,-0.433517833180493
"618",624,-0.745798534934879
"619",625,-0.18893578983684
"620",626,-0.74186080599715
"621",627,0.0177787008374785
"622",628,0.239429694810784
"623",629,-0.196675727917335
"624",630,-0.276957955224734
"625",631,-0.766043019132852
"626",632,0.484741502309069
"627",633,-0.126893062298063
"628",634,-1.17751374529087
"629",635,0.0936668738701523
"630",636,-0.612465201601546
"631",637,-0.623685031999458
"632",638,-0.137829633088426
"633",639,-0.563989149351909
"634",640,-0.554894486127336
"635",641,-1.11029128855807
"636",642,-1.38746520160155
"637",643,-1.24323443237078
"638",644,-0.679131868268212
"639",645,0.166106226969883
"640",647,0.0545687745233394
"641",648,-0.126750163690847
"642",649,0.258368131731787
"643",650,-0.064123364866852
"644",651,-0.827280016416361
"645",652,-0.569283383419728
"646",653,-0.291892284934879
"647",654,-0.568020757157101
"648",655,-0.967010656147
"649",656,-0.58704663234736
"650",657,-1.07246520160155
"651",658,-0.574965201601546
"652",659,0.217445512684168
"653",660,-0.402075591211935
"654",661,-0.164760055565385
"655",662,-0.303834442354304
"656",663,-0.130825180972356
"657",664,-0.359198869943254
"658",665,0.477900887030439
"659",666,-0.0124652016015458
"660",667,-0.976634582709038
"661",668,0.731302111417845
"662",670,0.685697528057247
"663",671,0.176864066691137
"664",672,-1.03746520160155
"665",673,-0.800054700408228
"666",674,-0.575035983028499
"667",675,-1.27562309633839
"668",676,-1.01246520160155
"669",678,0.604353672066643
"670",679,-0.105057794194138
"671",680,0.106715431545568
"672",681,0.0518912340420185
"673",682,-0.463684713796668
"674",683,-0.968986940731981
"675",684,-0.935542124678469
"676",685,0.0365854313098466
"677",687,-0.504652701601546
"678",688,-0.918882313901011
"679",690,-0.201354090490435
"680",691,-0.432162171298516
"681",692,-1.17470429078561
"682",693,-0.484687423823768
"683",694,-0.491552654073029
"684",695,-0.33521110324089
"685",696,-0.324965201601546
"686",697,-0.733395434159685
"687",698,-0.713684713796668
"688",699,-1.26246520160155
"689",700,-0.296835679170287
"690",701,-0.179131868268213
"691",702,0.160611721475377
"692",703,-0.535902701601546
"693",704,-0.71322638143028
"694",705,0.0306720533004149
"695",706,-0.348035671400204
"696",707,-0.461359175667145
"697",708,-0.0919104198002459
"698",709,-0.245032555008836
"699",710,-0.778539073010575
"700",711,-0.854288257901814
"701",712,-0.0300090612506687
"702",713,-0.0124652016015458
"703",714,0.384360195223851
"704",715,0.0975347983984542
"705",716,-0.580112260425075
"706",717,-0.377849816986161
"707",718,-0.0624652016015459
"708",719,-0.51208303599645
"709",720,0.721669905870307
"710",721,-0.612465201601546
"711",722,0.016380952244608
"712",723,-0.535192474328819
"713",724,-0.442523284854208
"714",725,-0.712807667354971
"715",726,-0.390141042580139
"716",727,-0.337465201601546
"717",728,0.315439514003705
"718",729,-0.0824652016015459
"719",730,-0.372930317880616
"720",731,-0.612665602403149
"721",732,-0.760666640450467
"722",733,0.187658446002782
"723",734,-0.777171083954487
"724",735,-0.0245341671187872
"725",736,-0.287533112313723
"726",737,-1.34279372724257
"727",738,-0.245798534934879
"728",739,-1.08389377303012
"729",741,0.409085185995353
"730",742,-0.758979145824653
"731",743,-0.748864805953672
"732",744,-0.392465201601546
"733",745,0.762842355516205
"734",746,0.209409798398454
"735",747,-1.13972300127314
"736",748,-0.349303736201274
"737",749,-0.762465201601546
"738",750,0.782867441665604
"739",751,-0.143715201601546
"740",752,-0.887465201601546
"741",753,-0.214300063986867
"742",754,-0.665731533259837
"743",755,-0.0967348645228942
"744",756,-0.445301022497068
"745",757,0.150325496072873
"746",758,-0.379131868268212
"747",759,0.300618910547987
"748",760,0.149106850800201
"749",761,-0.666984841923363
"750",762,-1.05546944145618
"751",763,-0.495798534934879
"752",764,-0.119903218130471
"753",765,-0.455001249099425
"754",766,-0.0438661677851207
"755",767,0.0659131767768325
"756",768,-0.449965201601546
"757",769,0.0552431317317875
"758",770,-0.583893773030117
"759",771,-0.215953573694569
"760",772,-0.655322344458689
"761",773,-0.401354090490435
"762",774,-0.937465201601546
"763",775,-0.533298534934879
"764",776,-0.72675091588726
"765",777,-1.08389377303012
"766",778,0.495495231747489
"767",779,-0.670457766657308
"768",780,-0.135562135372709
"769",781,-0.107960697097041
"770",782,-0.618297442754888
"771",783,-0.267931254535953
"772",784,-0.820880179456867
"773",785,-0.216855535488283
"774",786,-0.341554052761704
"775",787,0.406889637108132
"776",788,-0.565444999581344
"777",789,-0.562465201601546
"778",790,-0.0423159478702026
"779",791,-0.0759572650936093
"780",792,-0.589388278524623
"781",793,-0.343546282682627
"782",794,-0.115406378072134
"783",795,-0.345798534934879
"784",796,-0.808761497897842
"785",797,-0.190096780548914
"786",798,-0.682577428417848
"787",799,-0.150407221353059
"788",800,0.567979134335954
"789",801,-0.497980844706992
"790",802,0.0131434682321834
"791",803,0.0654164183361488
"792",804,-0.409861832535696
"793",805,0.201878926628745
"794",806,-0.378359241336645
"795",807,-0.251403254698891
"796",808,-0.27620146533781
"797",809,-0.601990171150876
"798",810,-1.67041499239653
"799",812,-1.3180207571571
"800",813,-0.70690964604599
"801",814,-0.199965201601546
"802",815,-1.61772835949628
"803",816,-0.349421723340676
"804",818,-0.860542124678469
"805",819,0.0316524454572777
"806",820,-0.869608058744403
"807",821,-0.528090201601546
"808",822,-0.330647019783364
"809",823,-0.387465201601546
"810",824,0.259856226969883
"811",825,-0.830647019783364
"812",826,-1.51246520160155
"813",827,-0.378801835264912
"814",828,-0.359654897151897
"815",829,-0.849532411377513
"816",830,-0.43569120040894
"817",831,0.0650541782434154
"818",832,-0.0383766599348792
"819",833,-0.712960251106496
"820",834,-0.74800239168419
"821",835,-0.296618207066027
"822",836,-0.595104916226992
"823",837,-0.0671111287403097
"824",838,0.325429797154364
"825",839,-0.828343579979924
"826",840,-0.803702315003608
"827",841,0.180833767470619
"828",842,-0.75992282872019
"829",843,-0.119608058744403
"830",844,0.198319112123944
"831",845,-0.0465561106924549
"832",846,0.00406372401828886
"833",847,-0.758944074840982
"834",848,0.164457875321531
"835",849,-0.82044850449745
"836",850,0.0340464263054309
"837",851,0.00872609278562483
"838",852,-0.314752783300892
"839",853,-0.189388278524623
"840",854,0.117342490706146
"841",855,-0.679131868268212
"842",856,-0.0782546752857564
"843",857,0.0275347983984542
"844",858,0.902900775746738
"845",859,-1.01246520160155
"846",860,0.0723971837195551
"847",861,-0.0584185623697214
"848",862,0.0141048467076329
"849",864,-0.262465201601546
"850",865,-0.179131868268213
"851",866,0.262301698165354
"852",867,-1.07035993844365
"853",868,-0.356215201601546
"854",869,-0.368974077341191
"855",870,-1.29262084362489
"856",871,0.00104831191196766
"857",872,-0.251595636384155
"858",873,-0.272465201601546
"859",874,-0.640670329806674
"860",875,-0.097650386786731
"861",876,-0.811207339966326
"862",877,-0.342465201601546
"863",878,-0.512465201601546
"864",879,-0.685842358544849
"865",880,-1.05045539767998
"866",881,-0.646781971787881
"867",882,-0.45339347164374
"868",884,0.0500347983984542
"869",885,-0.856395837439696
"870",886,-0.378278119196201
"871",887,-0.887465201601546
"872",888,-1.30112499541598
"873",889,0.101820512684168
"874",890,-0.600700495719193
"875",891,-0.914939036044933
"876",892,0.251334541659045
"877",893,0.129325843174574
"878",894,-1.28169597083232
"879",895,-0.255322344458689
"880",896,0.140166377345823
"881",897,0.180693752120788
"882",898,0.703835738837326
"883",899,0.625940902679929
"884",900,0.306811906832189
"885",901,0.0695223760382057
"886",902,0.386312755511666
"887",903,0.646348710407967
"888",904,0.806186342191775
"889",905,0.691859385376102
"890",906,0.532500585299725
"891",907,0.434298890256492
"892",908,0.747401908033006
"893",909,0.540549351413007
"894",910,0.596118734447179
"895",911,0.578443889307545
"896",912,0.807958587572243
"897",913,0.733670551086626
"898",914,0.442328421460258
"899",915,0.408631143913404
"900",916,0.604152337086737
"901",917,0.0787691454467547
"902",918,0.222344273166734
"903",919,0.488999431809327
"904",920,0.283460072528683
"905",921,0.270391941255597
"906",922,0.80341433296382
"907",923,0.674801806786152
"908",924,0.45205667021941
"909",925,-0.0228818682682125
"910",926,0.739741329731199
"911",927,0.48313919400285
"912",928,0.639375289196
"913",929,0.380468417242137
"914",930,0.704004427424137
"915",931,0.399024160100582
"916",932,0.277747976693028
"917",933,0.533504571698202
"918",934,-0.0127213491425295
"919",935,0.317631885777095
"920",936,0.554201465065121
"921",937,0.173140859004515
"922",938,0.0896290392361505
"923",939,-0.298179487315832
"924",940,0.398862322744943
"925",941,0.0651379418169217
"926",942,0.610387673678514
"927",943,0.312396676851493
"928",944,0.319990938749331
"929",945,0.550711693705313
"930",946,0.46512583481302
"931",947,0.606358327810219
"932",948,0.246306728223016
"933",949,0.445529378344254
"934",950,0.702709665025603
"935",951,0.710848659258783
"936",952,-0.00902746286968947
"937",953,0.557253841062346
"938",954,0.543763499647981
"939",955,0.54396040871628
"940",956,-0.0634856097648112
"941",957,-0.191569679213486
"942",958,-0.432108058744403
"943",959,0.199516365218731
"944",960,-0.00684722407345596
"945",961,-0.158893773030117
"946",962,-0.0785029374506025
"947",963,0.0631926931352963
"948",964,-0.0880749576991068
"949",965,0.553497105651452
"950",966,-0.0206619229130213
"951",967,-0.783549538950943
"952",968,0.12593713385493
"953",969,0.615526374121219
"954",970,0.126559188642357
"955",971,0.456391745694826
"956",972,-0.20098979176548
"957",973,0.340534798398454
"958",974,-0.0418769663074282
"959",975,-0.619608058744403
"960",976,0.0247897003592385
"961",977,-1.01246520160155
"962",979,-0.222142620956385
"963",980,-0.526549708643799
"964",981,-0.885416021273677
"965",982,0.146760988874645
"966",983,-1.16246520160155
"967",984,-0.748951688088032
"968",985,-0.0259787151150594
"969",986,0.0286062269698827
"970",987,-0.377849816986161
"971",988,-0.165062604198948
"972",989,0.0772783881420439
"973",990,-0.747814918047671
"974",991,0.0490455897653606
"975",992,-0.853090201601546
"976",993,-0.00904054406729927
"977",994,0.521665082528738
"978",996,-0.54010339255632
"979",997,0.0714764042378702
"980",998,-0.308885783257027
"981",999,-0.222304000934509
"982",1000,-0.313312659228664
"983",1001,-0.587465201601546
"984",1002,-0.0920106561470004
"985",1003,-0.375617491271407
"986",1004,-0.815549424614594
"987",1005,-1.10471250287731
"988",1006,-0.239486242576075
"989",1007,-0.578055514416884
"990",1008,-0.250614185800191
"991",1009,-0.382409413595967
"992",1010,-0.452132831659349
"993",1011,-0.759329511749778
"994",1012,0.0948155485363471
"995",1013,-0.0705071596435039
"996",1014,-0.208335737315832
"997",1015,-0.261294241414192
"998",1016,-0.372660561796906
"999",1017,-0.0145203983132311
"1000",1018,-0.446182780852266
"1001",1019,0.0650064353514525
"1002",1020,-0.262139256360346
"1003",1021,-0.669616828366432
"1004",1022,0.0910647676000651
"1005",1023,0.277894182311746
"1006",1024,-0.299471780548914
"1007",1025,0.0320699987096171
