"","movieId","b_m"
"149",150,0.373250018292714
"150",151,0.017581501542428
"151",152,-0.349383786492698
"152",153,-0.591319093203281
"153",154,0.278564551034896
"154",155,-0.114443100983281
"155",156,-0.0219983291685245
"156",157,-0.716043287974495
"157",158,-0.558613511095998
"158",159,-0.109042991122355
"159",160,-0.905065837918741
"160",161,0.241453362271229
"161",162,0.494185447184897
"162",163,-0.0672139946437905
"163",164,-0.0513683571644526
"164",165,-0.0299874933054334
"165",166,-0.787522364391547
"166",167,-0.337551606824164
"167",168,-0.426192713172036
"168",169,-1.20064734439107
"169",170,-0.324578120300238
"170",171,0.0839508918786793
"171",172,-0.802783201398136
"172",173,-0.979655772596034
"173",174,-1.01343489630499
"174",175,-0.0337224752417181
"175",176,0.376401469883152
"176",177,-0.623872113720183
"177",178,-0.0797468574024431
"178",179,-0.757415763180344
"179",180,0.0815616393338919
"180",181,-1.62280754490281
"181",182,-0.36565711404408
"182",183,-0.168980229177996
"183",184,-0.298166222470937
"184",185,-0.382994686010719
"185",186,-0.620631890079524
"186",187,-0.0957128535116542
"187",188,-0.194993690859847
"188",189,-0.522676247809317
"189",190,0.0625345005519624
"190",191,-0.84573411528836
"191",192,-0.369815865263062
"192",193,-1.25561600706572
"193",194,0.352041258471378
"194",195,-0.415412866944331
"195",196,-0.627699956477388
"196",197,-0.389390572924521
"197",198,-0.109588053086425
"198",199,0.283436632743371
"199",200,-0.695526640640586
"200",201,-0.491798691093263
"201",202,-0.592265779546553
"202",203,-0.389060418540597
"203",204,-0.541822431427503
"204",205,0.0150767413822143
"205",206,-0.0381645475274989
"206",207,-0.11750548587321
"207",208,-0.652875432663654
"208",209,-0.7008503355224
"209",210,-0.602458742941618
"210",211,0.0524736985298969
"211",212,-0.888462572998193
"212",213,0.539971011623634
"213",214,0.572135459634287
"214",215,0.266964462760168
"215",216,-0.239903390662063
"216",217,-0.757739130230388
"217",218,-0.219950448238697
"218",219,0.0694863604695758
"219",220,-1.15153256666489
"220",222,0.0185198380155985
"221",223,0.375120955862214
"222",224,-0.05546307540314
"223",225,-0.21904358398366
"224",226,-0.711940519916693
"225",227,-0.429109142285347
"226",228,-0.76666137955502
"227",229,0.040236594569058
"228",230,0.0881001209950836
"229",231,-0.577171460680144
"230",232,0.553897761893265
"231",233,0.00351039784418238
"232",234,-0.860879756184382
"233",235,0.150924236505497
"234",236,-0.18757840360437
"235",237,-0.277048352426656
"236",238,-0.327666859432919
"237",239,-0.489447139336806
"238",240,-0.575570777896689
"239",241,-0.466828127264488
"240",242,-0.109326031137269
"241",243,-0.926335048064558
"242",244,-1.14494380899765
"243",245,-0.499639069614063
"244",246,0.546311540556753
"245",247,0.354177280644745
"246",248,-0.467457511492758
"247",249,0.162754847023734
"248",250,-0.55379381207598
"249",251,-0.426283478981141
"250",252,-0.286052564808292
"251",253,-0.0367838277834464
"252",254,-0.60805467721293
"253",255,-1.24749281020932
"254",256,-0.699599419159173
"255",257,-0.0791858807782415
"256",258,-0.880642340982089
"257",259,-0.412832544696766
"258",260,0.708713443438634
"259",261,0.151120253808552
"260",262,0.255781348190807
"261",263,0.122695081112499
"262",264,-0.160115171257094
"263",265,0.446226468243524
"264",266,-0.00790086791608292
"265",267,-0.607544638726007
"266",268,-0.213314167729979
"267",269,-0.0239592711240446
"268",270,-0.352817681927929
"269",271,-0.185686296794367
"270",272,0.253966298234984
"271",273,-0.367126789805531
"272",274,-0.591538793243633
"273",275,-0.752518971452308
"274",276,-0.531716419602164
"275",277,-0.0295858267207701
"276",278,-0.440178288736093
"277",279,0.183004471799148
"278",280,0.203253616676953
"279",281,0.150854505384351
"280",282,-0.076121559759105
"281",283,-0.379232019348672
"282",284,-0.495924447368185
"283",285,-1.22250269351007
"284",286,-1.3033491990531
"285",287,-0.241199178028653
"286",288,-0.316344927886389
"287",289,-0.179754298136273
"288",290,0.503170172315068
"289",291,-1.21803059517185
"290",292,-0.0944231699537451
"291",293,0.499183389709363
"292",294,-0.290828884190047
"293",295,-0.750365013639561
"294",296,0.642225740189382
"295",297,-0.361636807243208
"296",298,-0.0224802713672801
"297",299,0.232918709031818
"298",300,0.1569352105585
"299",301,-0.021093797896852
"300",302,0.225852577238691
"301",303,-0.467383915508902
"302",304,-0.275298691625652
"303",305,-0.782305915255123
"304",306,0.628429408825438
"305",307,0.493914391068403
"306",308,0.407937291330602
"307",309,0.140287153188958
"308",310,-0.735648788928792
"309",311,-0.922133733800664
"310",312,-0.919448881087385
"311",313,-0.545079396586665
"312",314,0.325300639981507
"313",315,-0.614608154998927
"314",316,-0.162742291266955
"315",317,-0.35033135756042
"316",318,0.942504492435088
"317",319,0.29299978327098
"318",320,-0.285875874345616
"319",321,0.264145987140419
"320",322,0.183035669609354
"321",324,0.206320322125649
"322",325,-0.884977012795205
"323",326,0.569282993750177
"324",327,-0.688762528352097
"325",328,-0.340446036663142
"326",329,-0.174950441318499
"327",330,-0.732765118759031
"328",331,-0.231167307117664
"329",332,-0.762541627294301
"330",333,-0.163846059864756
"331",334,0.276489717495802
"332",335,-0.186729991476704
"333",336,-0.658450718830988
"334",337,0.250084342212904
"335",338,-0.535955608133461
"336",339,-0.000540688715015857
"337",340,-0.12156461521873
"338",341,0.0918575885012861
"339",342,0.0325786060659027
"340",343,-0.897618371574378
"341",344,-0.529816163277598
"342",345,0.157663097936124
"343",346,-0.056104144082959
"344",347,-0.177994850507519
"345",348,0.201373773822753
"346",349,0.159513666737105
"347",350,-0.047855083988256
"348",351,-0.212552500289555
"349",352,-0.249965415526127
"350",353,-0.00740836497705512
"351",354,-0.339668611961864
"352",355,-1.02366090180261
"353",356,0.500279695514241
"354",357,0.159364733223251
"355",358,-0.273759750326413
"356",359,-0.214874371641549
"357",360,-0.797837005507238
"358",361,-0.177444771316232
"359",362,-0.0573778777330191
"360",363,0.54667351546857
"361",364,0.239522023930146
"362",365,-0.348372177951481
"363",366,-0.585478308901666
"364",367,-0.315609312104503
"365",368,-0.108548540348328
"366",369,-0.198934665934172
"367",370,-0.555069984588038
"368",371,-0.25997005134338
"369",372,-0.272392424409317
"370",373,0.268964268428696
"371",374,-1.09429183990761
"372",375,-0.2623986727268
"373",376,-0.230398945378638
"374",377,0.0144029630806887
"375",378,-0.418127385456734
"376",379,-0.773955395641132
"377",380,-0.0121778400087648
"378",381,-0.0991782893211184
"379",382,-0.470132571289154
"380",383,-0.311374273909464
"381",384,-0.565490627341201
"382",385,-0.0116544567819331
"383",386,-0.689934532985354
"384",387,-0.866757257010834
"385",388,-0.00760287938306885
"386",389,0.00403987025492386
"387",390,-0.109107382180633
"388",391,-0.348400932020064
"389",392,-0.14890902642936
"390",393,-1.63959584976428
"391",394,-0.0702798765014492
"392",395,-0.108400613062013
"393",396,-0.741766566869858
"394",397,-1.40735876058535
"395",398,-0.395310380072332
"396",399,-0.747665852741599
"397",400,-0.628986625102123
"398",401,-0.177643124765174
"399",402,-0.539273630269396
"400",403,-0.950158464812602
"401",404,-0.44932956350506
"402",405,-1.05174247184369
"403",406,-0.319318330193157
"404",407,-0.426802938072924
"405",408,-0.318682392342554
"406",409,-0.51485743823712
"407",410,-0.53666001642325
"408",411,-0.565461714061315
"409",412,0.0411199960297639
"410",413,-0.743858690344267
"411",414,-0.930415319000296
"412",415,-0.682445102337642
"413",416,-0.816262330930395
"414",417,-0.0124339212963977
"415",418,-0.786612479347959
"416",419,-1.01463240247528
"417",420,-0.759445602778259
"418",421,-0.205434616784966
"419",422,-0.264922804753327
"420",423,-0.479685447515772
"421",424,-0.813170150009983
"422",425,-0.00851764896128633
"423",426,-0.412109789134122
"424",427,-0.985913145660373
"425",428,0.280047358675335
"426",429,-1.11735225869388
"427",430,-1.07681878659696
"428",431,0.181219908724687
"429",432,-0.77750086594264
"430",433,-0.588042527096434
"431",434,-0.436771265148466
"432",435,-0.912307613183572
"433",436,-0.870197714264521
"434",437,-0.884137714904838
"435",438,-0.7580527381515
"436",439,-0.73839554637172
"437",440,0.0997334721652264
"438",441,0.158801878991153
"439",442,-0.475830846993614
"440",443,-0.16544118477632
"441",444,-1.10254382694936
"442",445,-0.631790001594492
"443",446,0.389692718812794
"444",447,-0.903513509889198
"445",448,0.0727369707237957
"446",449,-0.0496055489068766
"447",450,-0.181149234028258
"448",451,-0.424828132540028
"449",452,0.060982644007494
"450",453,-0.392750803343156
"451",454,-0.0144895856793541
"452",455,-0.864156973353302
"453",456,0.325089052006409
"454",457,0.496597662127271
"455",458,-0.339523527335086
"456",459,-0.725427266461146
"457",460,-1.0492453259747
"458",461,-0.121916739391776
"459",462,-0.691945389161094
"460",463,-0.713226042109623
"461",464,-0.578787354108745
"462",465,-0.265654931622926
"463",466,-0.610169038747916
"464",467,-0.0829458207924888
"465",468,-0.194535364585991
"466",469,-0.277240903446548
"467",470,-1.26222471539701
"468",471,0.146482697395386
"469",472,-0.651183058477902
"470",473,-1.18064255359989
"471",474,0.220435598584009
"472",475,0.417235070121407
"473",476,-0.519749284460878
"474",477,0.0270751765955732
"475",478,-1.03938436306002
"476",479,-0.581785946763856
"477",480,0.151031904899016
"478",481,-0.189489703601072
"479",482,-0.073354602063247
"480",483,0.271131482906647
"481",484,-0.747683228195624
"482",485,-0.752602402364455
"483",486,-0.735409902672025
"484",487,-0.866765551745737
"485",488,-0.0217168285125357
"486",489,-0.740801958869014
"487",490,-0.148836181799924
"488",491,-0.0933739922386729
"489",492,0.139595155564405
"490",493,0.107526734236287
"491",494,-0.151150910245857
"492",495,-0.0265477758099626
"493",496,-0.19728456350605
"494",497,0.386312608131692
"495",498,-0.734312400103889
"496",499,-0.697207478190195
"497",500,-0.101498347025043
"498",501,0.295156155637589
"499",502,-1.28084910172471
"500",503,-0.3437956155403
"501",504,-0.501770928448984
"502",505,-0.941209591588235
"503",506,-0.00913555414097428
"504",507,-0.055381403649913
"505",508,0.29903032644905
"506",509,0.185074161262835
"507",510,-0.775074921236217
"508",511,-0.354166881192174
"509",512,-0.536815254519969
"510",513,-0.586110435258733
"511",514,-0.0499408904542204
"512",515,0.394017137273469
"513",516,-0.421451998960463
"514",517,-0.379905749446409
"515",518,-0.828028539225078
"516",519,-1.32834098351525
"517",520,-0.495773821741211
"518",521,-0.181437264737158
"519",522,0.00180746631079727
"520",523,0.134229597559235
"521",524,0.054239683324574
"522",525,-0.125763626303846
"523",526,-0.282986039246741
"524",527,0.85085200231295
"525",528,-0.722506573442368
"526",529,0.350626220097398
"527",530,-0.262014148037903
"528",531,0.0565837042368342
"529",532,-0.45386352386643
"530",533,-0.565670114335573
"531",534,0.364380176683296
"532",535,0.271312477300188
"533",536,-0.247574216679913
"534",537,-0.343607680349932
"535",538,0.203965197511865
"536",539,0.0327426464401238
"537",540,-0.797037235840886
"538",541,0.635700495727429
"539",542,-0.623550544859591
"540",543,-0.26513197660345
"541",544,-0.576824569988259
"542",545,-0.764850572826747
"543",546,-1.46328223149703
"544",547,-0.700378976677725
"545",548,-0.572020804869535
"546",549,0.353722681824737
"547",550,-0.430037269720962
"548",551,0.184413202031617
"549",552,-0.288384479489451
"550",553,0.168125383571521
"551",554,-0.531999750682527
"552",555,0.279248776265745
"553",556,0.496010139769654
"554",558,-0.803702957104798
"555",559,-0.528446474746889
"556",560,-0.27891375973284
"557",561,-0.0856623078777799
"558",562,0.294898779319322
"559",563,-0.0819558995433773
"560",564,-1.12133987186498
"561",565,-0.430146176679183
"562",566,-0.776309902348577
"563",567,-0.152736107295092
"564",568,0.0598835387194356
"565",569,-0.575150696519392
"566",570,0.0178773467369252
"567",571,0.0402988714006023
"568",572,-0.68844066797025
"569",573,0.0335599057468599
"570",574,-0.181115621331
"571",575,-0.545269155204501
"572",576,-0.778819385847343
"573",577,-0.647396798462878
"574",579,-0.514493839597131
"575",580,-0.427545040128509
"576",581,0.498536716654434
"577",582,-0.158724119145832
"578",583,0.012463600693184
"579",584,-0.207209369685431
"580",585,-0.800424550124564
"581",586,-0.456654191447999
"582",587,-0.0543194930809629
"583",588,0.156133984006387
"584",589,0.415317529150458
"585",590,0.230116021623353
"586",591,-0.99429181939511
"587",592,-0.12614870805627
"588",593,0.691526657790285
"589",594,0.109846008020446
"590",595,0.161281270432888
"591",596,0.0165430264136629
"592",597,-0.0840439516901455
"593",598,0.0327103436736752
"594",599,0.514120643377447
"595",600,-0.441991033232273
"596",601,-0.131986151231393
"597",602,0.542811365143217
"598",603,-0.543494338848068
"599",604,-0.738960353412219
"600",605,-0.222854342151342
"601",606,-0.860495240109721
"602",607,-0.751665676757801
"603",608,0.622216423131755
"604",609,-0.461128267799093
"605",610,-0.129636169643071
"606",611,-0.999952716313342
"607",612,-0.833737405117137
"608",613,0.110776917655199
"609",614,-0.339789127214593
"610",615,0.379921200064317
"611",616,-0.137286132732764
"612",617,0.0608720090623086
"613",618,-0.638967427685019
"614",619,-0.849446374429085
"615",620,0.0320655953601105
"616",621,0.0673282173305749
"617",623,-0.346085665144091
"618",624,-0.642929771495586
"619",625,-0.147335248955334
"620",626,-0.732205350821482
"621",627,0.0176958325484711
"622",628,0.239236274881622
"623",629,-0.15701003489199
"624",630,-0.267648444124743
"625",631,-0.762768164758219
"626",632,0.472082311824392
"627",633,-0.123933457346505
"628",634,-1.15070128809259
"629",635,0.0929652493467804
"630",636,-0.493923549678666
"631",637,-0.622710143321069
"632",638,-0.135927441487436
"633",639,-0.560087235375418
"634",640,-0.553421151945783
"635",641,-1.00538187546597
"636",642,-0.867165751000966
"637",643,-0.907980203416859
"638",644,-0.442912088001008
"639",645,0.161837972743676
"640",647,0.0545087098293126
"641",648,-0.126718137202927
"642",649,0.242220123498551
"643",650,-0.0637331618352078
"644",651,-0.702407561108231
"645",652,-0.513288296525984
"646",653,-0.291709966206
"647",654,-0.370448319885066
"648",655,-0.673235266937785
"649",656,-0.582788814524351
"650",657,-0.899719128860357
"651",658,-0.499969740523083
"652",659,0.212883718711773
"653",660,-0.378481913488008
"654",661,-0.164603072702485
"655",662,-0.302890979213341
"656",663,-0.130502122597694
"657",664,-0.350738837677663
"658",665,0.473521497458568
"659",666,-0.0118204497945693
"660",667,-0.969058878124352
"661",668,0.721706020289344
"662",670,0.677166299092304
"663",671,0.176605619443171
"664",672,-0.836665485162537
"665",673,-0.799222357748824
"666",674,-0.573477267917512
"667",675,-1.01835457270712
"668",676,-0.824099582698933
"669",678,0.602154022668766
"670",679,-0.0964816477293108
"671",680,0.105770001365762
"672",681,0.0506867953408498
"673",682,-0.415088935931515
"674",683,-0.801679843051639
"675",684,-0.683261102293264
"676",685,0.0360380183725421
"677",687,-0.469444373582833
"678",688,-0.916269068785047
"679",690,-0.181946467310634
"680",691,-0.429041866812606
"681",692,-1.16410146905606
"682",693,-0.382647966176659
"683",694,-0.490061971270684
"684",695,-0.331946060027505
"685",696,-0.299310054106687
"686",697,-0.728314172491143
"687",698,-0.674218278010677
"688",699,-0.901760858286818
"689",700,-0.294787948126859
"690",701,-0.164508858613665
"691",702,0.15648465368586
"692",703,-0.522831904001508
"693",704,-0.709983829213132
"694",705,0.0301053640939408
"695",706,-0.337173699861055
"696",707,-0.460516125551718
"697",708,-0.091859244733542
"698",709,-0.244104108321085
"699",710,-0.773460264162449
"700",711,-0.85063940255573
"701",712,-0.0287965739274093
"702",713,-0.0118134263544062
"703",714,0.383192370855529
"704",715,0.0962152746320715
"705",716,-0.564182404303563
"706",717,-0.345918846536627
"707",718,-0.0618201220669344
"708",719,-0.511457559236111
"709",720,0.720784602366888
"710",721,-0.46398878909208
"711",722,0.0160114570811958
"712",723,-0.439337105792314
"713",724,-0.442009817496033
"714",725,-0.70892315690617
"715",726,-0.384497049197425
"716",727,-0.272149356130279
"717",728,0.314705150987302
"718",729,-0.0752419722641842
"719",730,-0.335481248302646
"720",731,-0.606828375544207
"721",732,-0.735275820741411
"722",733,0.187602774082189
"723",734,-0.681026207588984
"724",735,-0.0243327922860749
"725",736,-0.287451633168854
"726",737,-1.34021638803481
"727",738,-0.186211011314302
"728",739,-0.642987831458544
"729",741,0.408477219900618
"730",742,-0.755367825543172
"731",743,-0.747681531521986
"732",744,-0.329249330202639
"733",745,0.76219937537529
"734",746,0.203310483881994
"735",747,-1.13081021142936
"736",748,-0.348735916527146
"737",749,-0.643639455897409
"738",750,0.782513995991306
"739",751,-0.135580378869383
"740",752,-0.739554334667955
"741",753,-0.211199882229372
"742",754,-0.650051889689439
"743",755,-0.09178467955797
"744",756,-0.415531594809242
"745",757,0.142378773813514
"746",758,-0.287221112324403
"747",759,0.294023980152053
"748",760,0.147560366608669
"749",761,-0.665473118795007
"750",762,-1.05444756616492
"751",763,-0.427412530116275
"752",764,-0.11833841267363
"753",765,-0.454076919492316
"754",766,-0.0436636696072321
"755",767,0.0642462471217809
"756",768,-0.374971001334622
"757",769,0.0526125064112262
"758",770,-0.434814511830938
"759",771,-0.204537525745958
"760",772,-0.533401908280328
"761",773,-0.316858492492448
"762",774,-0.756020323872214
"763",775,-0.499967376501449
"764",776,-0.620397123318393
"765",777,-0.807154937362853
"766",778,0.495271274882728
"767",779,-0.658703941675733
"768",780,-0.135534391542294
"769",781,-0.107495850177355
"770",782,-0.616358699793545
"771",783,-0.267684824317939
"772",784,-0.820351701646117
"773",785,-0.21666369159976
"774",786,-0.34136858935153
"775",787,0.377652058393775
"776",788,-0.565170977289325
"777",789,-0.484883794484091
"778",790,-0.0394870265641166
"779",791,-0.0705797596002565
"780",792,-0.497535559793513
"781",793,-0.322619605564903
"782",794,-0.107797166331114
"783",795,-0.320183828643407
"784",796,-0.686684290667979
"785",797,-0.178803902496504
"786",798,-0.68064765361728
"787",799,-0.150177577399088
"788",800,0.567314312875553
"789",801,-0.49522639891926
"790",802,0.0131341090096112
"791",803,0.0644526405337747
"792",804,-0.40836096528198
"793",805,0.201720559163259
"794",806,-0.372439670416124
"795",807,-0.241159319023554
"796",808,-0.273318109457815
"797",809,-0.59849107594438
"798",810,-1.66206987170179
"799",812,-1.04054270301876
"800",813,-0.694561879302829
"801",814,-0.124978251000966
"802",815,-1.2914638164046
"803",816,-0.316405497513211
"804",818,-0.857902424909517
"805",819,0.0277366790089547
"806",820,-0.764730704925983
"807",821,-0.459208870957866
"808",822,-0.27142665803112
"809",823,-0.349353870296476
"810",824,0.254404697732752
"811",825,-0.578298558077025
"812",826,-1.10460941690001
"813",827,-0.361616118731154
"814",828,-0.357644716077923
"815",829,-0.845400109417023
"816",830,-0.435068562037509
"817",831,0.0627203960642794
"818",832,-0.0383526895039392
"819",833,-0.708749855922797
"820",834,-0.71946175988702
"821",835,-0.294047301696007
"822",836,-0.593974880781984
"823",837,-0.0669795275400672
"824",838,0.32504159122307
"825",839,-0.826429072476118
"826",840,-0.793881105451629
"827",841,0.176467559805332
"828",842,-0.756844140690264
"829",843,-0.107340565539849
"830",844,0.18940589360152
"831",845,-0.0419768211161479
"832",846,0.00398468886720383
"833",847,-0.710884291737596
"834",848,0.163785933032168
"835",849,-0.819422355969234
"836",850,0.0328250298460432
"837",851,0.0086783766254847
"838",852,-0.314493139841787
"839",853,-0.176364442752156
"840",854,0.112165616116169
"841",855,-0.565943223556844
"842",856,-0.0694784500200641
"843",857,0.0230996630859515
"844",858,0.902656635787772
"845",859,-0.632790751000966
"846",860,0.0708374598333169
"847",861,-0.0582268689739225
"848",862,0.0137851901250236
"849",864,-0.241039470858563
"850",865,-0.164508858613665
"851",866,0.261935355011492
"852",867,-1.04398556624381
"853",868,-0.323832001455951
"854",869,-0.363807579175386
"855",870,-1.26892114901298
"856",871,0.000927931596717788
"857",872,-0.208154663195524
"858",873,-0.228578189263042
"859",874,-0.570459882704573
"860",875,-0.0959447031747357
"861",876,-0.787435696304309
"862",877,-0.326779772520559
"863",878,-0.394204001231958
"864",879,-0.683147937755018
"865",880,-1.04869288862347
"866",881,-0.641996901713002
"867",882,-0.448848173682399
"868",884,0.0435085203464819
"869",885,-0.844677764407454
"870",886,-0.376266893041857
"871",887,-0.739554334667955
"872",888,-1.28522530097098
"873",889,0.0952865760413341
"874",890,-0.468436166386527
"875",891,-0.910779434441395
"876",892,0.249795366104103
"877",893,0.127498991946681
"878",894,-0.936070091057309
"879",895,-0.224529699900857
"880",896,0.137844781033676
"881",897,0.17896531447595
"882",898,0.702778266837069
"883",899,0.62530472999998
"884",900,0.305880880689317
"885",901,0.0691102898379299
"886",902,0.385885674295015
"887",903,0.645887910471839
"888",904,0.805698962856965
"889",905,0.690249474066327
"890",906,0.530013717417415
"891",907,0.429990013296527
"892",908,0.746925463883286
"893",909,0.539472649244038
"894",910,0.595574623637613
"895",911,0.577005123285845
"896",912,0.807613453617706
"897",913,0.733079358055936
"898",914,0.441865230129264
"899",915,0.407818217234531
"900",916,0.603085715335223
"901",917,0.0780985319346149
"902",918,0.221250552618261
"903",919,0.488797292840977
"904",920,0.283276002566273
"905",921,0.269468050795726
"906",922,0.802096720281633
"907",923,0.674424682080422
"908",924,0.451872795226439
"909",925,-0.0208016984256477
"910",926,0.738177670059405
"911",927,0.478095548654408
"912",928,0.638033238562739
"913",929,0.376597606723353
"914",930,0.702629530666209
"915",931,0.397400735818091
"916",932,0.27646210643056
"917",933,0.532431661548985
"918",934,-0.0126901438707162
"919",935,0.312773271845514
"920",936,0.550531256687206
"921",937,0.170049057950863
"922",938,0.0891808006569324
"923",939,-0.274639001475108
"924",940,0.397883419406577
"925",941,0.0645294129716099
"926",942,0.608207393254599
"927",943,0.310748507969445
"928",944,0.317318780596936
"929",945,0.5483362298935
"930",946,0.462019819221614
"931",947,0.602953414411191
"932",948,0.245017164200906
"933",949,0.443605883996302
"934",950,0.700715926763324
"935",951,0.709041225439289
"936",952,-0.00899448081627608
"937",953,0.556856500315874
"938",954,0.542777006036101
"939",955,0.542760385753766
"940",956,-0.0619680254676443
"941",957,-0.184944791171521
"942",958,-0.397994264633003
"943",959,0.195198607991274
"944",960,-0.00649683307609361
"945",961,-0.153626576134091
"946",962,-0.0719836623681995
"947",963,0.062210423293815
"948",964,-0.0860598967031311
"949",965,0.551983957168068
"950",966,-0.0191546701777249
"951",967,-0.740713117687111
"952",968,0.125776908493791
"953",969,0.614961217344796
"954",970,0.123663649531378
"955",971,0.454897216850963
"956",972,-0.18632792245736
"957",973,0.337296749602272
"958",974,-0.0391158476497956
"959",975,-0.461410256511789
"960",976,0.0243316920385135
"961",977,-0.46021145527343
"962",979,-0.192358135465026
"963",980,-0.493206191473744
"964",981,-0.851898695547229
"965",982,0.144693932693312
"966",983,-0.785449460541585
"967",984,-0.725424409928199
"968",985,-0.0229955133793588
"969",986,0.0285084835975483
"970",987,-0.366570717971649
"971",988,-0.162529674211241
"972",989,0.0688095236881213
"973",990,-0.741090467679314
"974",991,0.0488768065485025
"975",992,-0.828242914176258
"976",993,-0.00875278139141707
"977",994,0.520798888950442
"978",996,-0.538659748339664
"979",997,0.0690568926698746
"980",998,-0.305604128189223
"981",999,-0.221712439118074
"982",1000,-0.301065910333733
"983",1001,-0.473762259356085
"984",1002,-0.087251484277328
"985",1003,-0.373707167094566
"986",1004,-0.810932018105807
"987",1005,-1.09953315142799
"988",1006,-0.238219957089883
"989",1007,-0.575269145196959
"990",1008,-0.247927834545522
"991",1009,-0.381133652416331
"992",1010,-0.450570160582186
"993",1011,-0.755196168977722
"994",1012,0.09456518291143
"995",1013,-0.0703497336660693
"996",1014,-0.207225600172053
"997",1015,-0.260561982914199
"998",1016,-0.370489196542445
"999",1017,-0.0144795867943744
"1000",1018,-0.443117987852709
"1001",1019,0.0649054479446019
"1002",1020,-0.26172977040925
"1003",1021,-0.667649536913281
"1004",1022,0.0909613289885643
"1005",1023,0.277135340535038
"1006",1024,-0.29712604858639
"1007",1025,0.0320102363081084
